0,,2
490,"""1、对分部进行日常管理工作，对分部人员进行业务培训，对员工进行考核和奖罚，处理员工争议、纠纷等问题",4
491,提供后勤支持,2
492,"""1、结合公司各项业务特性，对数据进行深度挖掘及分析，搭建及应用销售业务数据分析模型",2
493,制定地区TOP客户的管理策略及开发计划，参与TOP客户的日常维护及开发工作,2
494,根据客户需求透析客户的痛点，结合保密管理要求，协调内部相关团队完成相应的解决方案,2
495,协助事业部全景图、行动方案和重点工作的管理与跟进,3
496,协助经管高级经理推动、落实各类管理工具在地区的使用,3
497,"积极对总部、区部各项制度进行上传下达，承担分部的安全管理工作，与各相关政府部门进行沟通及办理相关手续。""",3
498,协助组织绩效方案的制定、过程跟进、评价与结果应用（BU处室、区域公司）,3
499,③承接、配合总部专项工作，反馈各类总部通知，汇总营运类制度并及时更新传达,3
500,?	完成其他分配的工作,2
501,负责地区分点部场地面积需求测算、位置规划、场地勘察、场地规划、场地验收工作,2
502,"""1、负责市场开拓、区域的管理",2
503,协调集团相关部门及各事业群的规划需求，落实长期规划方案,3
504,负责流程、设备及运作模式的创新及试点,2
505,根据高层及业务线需要，负责相关专项研究,3
506,对分析情况进行总结，并预测客户、市场、竞争发展趋势，定期编制各行业研究分析报告，为公司战略决策提供参考依据,2
507,"""经营分析：",4
508,领导建立公司与客户、上级主管部门、铁路局、物流企业、媒体等部门间顺畅的沟通渠道；领导开展公司的社会公共关系活动，树立良好的企业形象、领导建立公司内部良好的沟通渠道,2
509,防止和处理异常情况，确保公司人员、资产、资金和经营场所安全,2
510,"""1、本科及以上学历，计算机相关专业",2
511,开发新客户，了解客户需求，改善客户关系，提高客户满意度,2
512,严格落实执行各项业务流程标准、操作指引及相关管理制度，按相关标准进行资源配置，推动各管理系统和管理工具有效应用并提出改善建议,3
513,熟悉企业流程管理框架,2
514,（3）协助甲方推动无人物流平台国防军事领域融合应用与合作，扩大军民融合合作影响,2
515,"""1、负责对地区中转及网点场地布局的规划及筹建",2
516,配合总部、大区进行网点标准化专项工作和专项检查,3
517,不断改进仓库作业流程，提高操作效率，有效控制仓库运营成本,2
518,负责与相关部门确定工作接口和业务交接标准，合理调配仓库人力资源,4
519,"""1、负责营业网点现场操作、营运质量等日常管理工作，处理员工争议、纠纷、款项回收等问题",4
520,"开展6S培训和管理，促进员工工作环境的改善.""",4
521,"""1、调研客户需求，发现创新或改进产品的潜在机会",2
522,"""1、公司制度的通知、培训并落实执行，开展每日管理例会",3
523,维护店面所在区域的公共关系，塑造良好的社会和品牌形象,2
524,管控经营成本，保持利润率的持续增长,2
525,培训营业网点人员的业务，合理分配工作，客观公正地对员工进行考核和奖罚,4
526,负责网点应收帐款及时回收，做好成本管控工作,4
527,DevelopthebusinessstrategyforcountryinalignmentwithIBUdirection&plan.Ensureimplementationtomeettheobjectives.,3
528,"负责所在部门人员的考核、培训工作。""",4
529,负责站点日常运作管理，确保配送站点正常高效运作,4
530,及时了解市场信息，根据年度交易额目标设置合理的商品结构，制定季度计划，选择合适的商家入驻,2
531,参与投后整合的项目工作,3
532,发现运营中的管理问题，提升营运质量，保证快件时效实现和快件安全,2
533,"搭建、培养仓储运营管理团队，有效开展团队建设活动，改善员工工作氛围，提高员工满意度；""",2
534,"监督执行公司五生命管理流程，防止和处理异常情况，确保公司资产、资金、人员的安全。""",4
535,"监控本区的质量发展状况，分析运营中存在的质量问题，推动服务质量和流程的持续改进，不断提升公司的营运管理水平和客户服务水平""",2
536,"Performanyotherdutiesassignedfromtimetotime.""",2
537,?	遵循诚信原则，落实企业核心价值观，构建顺丰文化,2
538,"定期每周经营数据、管理情况收集与汇报。政策、行业管理、竞争对手等信息简报搜集与推送。""",3
539,"负责整体快件时效的管控及分析。""",2
540,"""1、集团战略规划制定：基于与集团各职能部门（市场、销售、财务、IT等）和各业务单元的沟通和协同，主导制定集团中长期战略规划",3
541,定期对员工进行培训和业务技能提升考试，提升综合业务能力,2
542,负责营运质量管理工作,4
543,"""1、负责重货集配站新客户开发维护工作",2
544,"""1、统筹负责仓库内仓储部、中转部、配送部的各项管理工作，对仓库工作进行指导、检查、监督、评估及反馈，保障仓库日常操作顺畅有效",4
545,"推广和提高员工安防意识，营造安全、诚信的文化氛围，维护公司文化和政策。""",2
546,牵头全区重货收派作业模式的创新和优化,3
547,"市场相关关键竞合方的整体应对策略分析，包括最新动态、竞争格局变动分析、潜在合作机会分析等。""",2
548,"根据本中转场的区域特点，制定分流方案，协助中转场经理提升资源利用率。""",2
549,"负责产品研究与分析；""",4
550,"拜访客户，了解客户需求，改善客户关系，提高客户满意度。""",2
551,负责点部内用工风险管理,4
552,负责与各职能部门的沟通协调，落实公司各项制度要求的上传下达,3
553,加强生产经营管理，不断提高维修工厂管理素质，确保全面完成任期责任目标和年度方针目标，不断提高维修工厂的经济效益,2
554,"具备团队合作精神，能配合公司加班和出差需求。""",2
555,"与区部各职能部门的沟通及协调，反馈各项任务的执行与实施情况。""",3
556,"负责上级领导交付的其他工作任务。""",0
557,协助BU的经营分析、诊断经营过程中存在的问题及经营管控体系（机制、管理方法与工具、流程）的应用和推广,2
558,"构建公司数据信息管理机制，建立健全战略信息共享制度和流程；""",3
559,协助营运运作管理主管，负责地区标准化实施情况的检查、监督和反馈,4
560,维护营业部所在区域的公共关系，维持正常营业状态，塑造良好的品牌形象,2
561,"""1、执行点部日常管理工作，处理员工争议、纠纷等问题",4
562,根据公司实际情况制定合理的敏捷推广策略,3
563,推进项目内部上会、决策流程，外部项目备案、SPV等主体注册设立等,3
564,推动各部门/地区工作开展，确保战略、计划层层落地的质量,3
565,"积极做好外部相关部门的沟通，保持良好的关系，确保点部正常经营。""",3
566,⑤对运作管理日常工作进行周、月总结，发现关键问题并提出改进建议，定期提供分析报告,3
567,对盗、欺诈、提供虚假资料等不诚信行为和员工财产安全事故开展相关的调查工作，制定相应的预防控管措施,3
568,"""1、对分、点部进行日常管理工作，对分部人员进行业务培训，对员工进行考核和奖罚，处理员工争议、纠纷等问题",4
569,跟进会议管理工具在地区的推广及应用,3
570,"""1．负责作业能力分析及营运计划的制定，推动场地提升效率或达到项目预期目标",2
571,负责对中转过程中问题件的分析、控制，制定改进计划，提升营运质量,2
572,开展园区日常管理、物业后勤服务保障、客户关系维护等工作，确保产业园正常运营,2
573,"""1、负责区域营业分部的经营发展（业务开发、服务运营、团队管理），完成分部年度经营目标(备注：分部即网点，网点人员80-200人不等）",2
574,"""1、负责重货业务前期客户引入方案制定、商务洽谈支持，客户的日常沟通和需求解决，业务深耕",2
575,?	全面掌握市场形势，及时了解客户期望，外部竞争环境和快递行业的相关要求,2
576,负责团队管理与人才培养,4
577,持续完善、优化营运流程标准，结合业务需求，对流程标准进行修订,2
578,负责项目产品的运维监控，针对异常情况分析原因，并推动相关环节改善，台账定期跟进回顾,3
579,"紧跟国家及地区发布的行业政策、法规，并进行信息分析，申请落实相关优惠政策。""",3
580,根据整体发展目标，协助拟定冷运BU工作规划，推动全景图的落地实施，,3
581,负责业务网点大客户维护及协助开发，完成相关理赔谈判工作,2
582,"""1、负责项目产品前端的静态规划",2
583,引导和管理为实现顺丰发展愿景所带来的必要的变革,2
584,基于用户与市场分析，负责用户的挖掘和互动，维系平台活跃度，与用户互动和保持联系，维护用户社群，挖掘用户需求，跟踪用户反馈,2
585,"""①负责区域公司收入管理工作，监控产品与地区冷运部收入进展及目标达成，输出产品促销与业务推动建议，提升区域公司健康收入",2
586,保障研发工作的正常进行，确保软件开发计划按时完成,2
587,协助企划高级经理推动、落实各类管理工具在地区的使用,3
588,根据年度经营目标组织制定、修改、实施公司年度经营计划,3
589,"负责分部与区部职能的沟通及协调，各项任务的落地执行及反馈、负责总部、区部各项制度的上传下达""",3
590,负责对分部人员的业务培训，合理分配工作，客观公正地对员工进行考核和奖罚,4
591,心态开放积极，能够快速适应和了解行业，逐步自主规划活动并执行到位,3
592,协助销售、运营、财务等市场开发、客户运维、账单核对，挖掘增值渠道、提升仓储收入,2
593,制定组内工作计划，完成运营任务和KPI考核指标，并反馈执行过程中遇到的各种情况,3
594,"""1、推动顺丰管理体系在海外国家落地实施",3
595,识别商机，拜访及开发潜在客户，达成业务增长目标；了解并设法满足客户需求，提高客户满意度和粘性,2
596,（2）乙方根据甲方发展提供军事需求，在与政府、军队、军工企业沟通上发挥桥梁纽带作用，以需求牵引和项目对接为重点，推动甲方信息系统科技服务在军民融合相关领域的业务推广与合作,2
597,"""1	跟进地区关键报告的实施运用",3
598,负责仓库各项管理工作，对仓库工作进行指导、检查、监督、评估及反馈，保障仓库日常操作顺畅有效；2、制定仓库工作计划，完成年度仓库经营管理、运营任务和KPI考核指标；3、仓库管理制度、操作标准、流程的细化与宣导及人员配备，有效控制仓库运营成本；4、持续改进仓库作业流程并提高操作效率，降低操作成本，提高客户的满意度；5、合理设置与优化仓库区域规划布局，有效使用仓库的面积与容积；6、负责库存货物、仓库资产、人员作业安全防范工作；7、上级安排的临时任务,2
599,全国营运指标的定期分析、异常指标问题追踪,3
600,"""1、主导华南RDC仓储精益改善、流程优化、成本降低等重点项目落地",2
601,"研究并搭建直播营收系统，提高消费转化；""",2
602,LSS系统订单实时监控；门店重大异常情况通报输出,2
603,?	持续改善作业流程、确保验货、收货、配货、打包、发货、上架、退货等流程正常进行，合理控制人员投入，提升营运效率、降低营运成本,2
604,协助上级推进项目或重点工作的落实,3
605,"""1、执行营业网点（快递业务点部）日常管理工作，处理员工争议、纠纷等问题",4
606,"""1、协助制定集团战略规划：基于与集团各职能部门（市场、销售、财务、IT等）和各业务单元的沟通和协同，协助注定集团定期战略规划（如集团占率、三年规划等）",3
607,负责散航出港资源使用的分配与调整,2
608,负责对招商及策划进度进行动态掌控,3
609,"执行点部的安全管理工作。""",4
610,协助部门负责人推动、落实各类管理工具在地区的使用,3
611,协同内外部财务、法务尽职调查团队，开展投资标的尽职调查，起草尽职调查报告,3
612,"""1、根据公司与仓储事业部战略发展目标，负责对技术研发团队进行有效管理、监督和考核，及与其他部门的协调工作",3
613,执行分部及所辖点部市场开发、大客户开发及维护，完成月度业绩指标,2
614,对现场操作发现问题和隐患进行即时改进，并在次日例会加以强调,3
615,规避和处理异常情况，确保公司资产、资金、人员的安全,2
616,"独立完成项目需求管理、方案设计、实施管理和项目成果质量的把控；""",3
617,顾客管理,4
618,"开展6S培训和管理，促进员工工作环境的改善；6、维护分部所在区域的公共关系，塑造良好社会和品牌形象。""",2
619,负责散航出港操作质量监控,4
620,"执行上级领导安排的其他工作。""",0
621,"""、处理仓储配送仓库日常管理实务，上级领导交付其他任务执行和落实仓库相关规章制度",4
622,"""1、负责分部日常管理、现场操作管理及营运质量管理工作",4
623,负责对接仿真数据和模型更新，能简单用SQL语言处理数据，针对场地周期性更新的数据进行标准化处理，及时更新到仿真系统,2
624,"主持公司日常经营工作，负责公司员工队伍建设，选拔中高层管理人员，对重大事项进行决策、代表公司参加重大业务、外事或其他重要活动。""",4
625,领导维修厂进行技术革新，搞好维修工厂的挖潜、革新、改造，不断提高维修工厂的技术素质,2
626,"负责流程的传达、落实工作，反馈执行过程中的问题和困难以及好的做法；""",3
627,专项类：分拨区年度预算编制或修订工作、分拨区的招采项目（外包车辆、业务流程外包、运力采购等）评审，组织各职能完成专项汇报工作,3
628,?	监督执行库存物资盘点和结果分析，对仓库账目进行监督检查，保障仓库账目清晰明了，保证公司库存货品的安全及库房安防工作，并提出改进方案；有效落实人员作业安全教育，确保物资及人员安全,2
629,负责分部大客户维护及协助开发，完成相关理赔谈判工作，与区部各职能部门的沟通及协调，反馈各项任务的执行与实施情况,3
630,收集和整理会议资料及信息，协助组织开展区域内会议管理工作，利用会议管理系统完成会议通知、纪要发布系列工作,3
631,负责对经营网点日常管理业绩监控分析,4
632,组织绩效面谈，评估团队成员的工作绩效并进行绩效辅导；$通过各种合理的管理方式，改善团队气氛，提高团队成员的敬业度,3
633,"""1、根据集团下达的年度经营目标协助事业部负责人组织制定、修改、实施公司年度经营计划",3
634,"协助中转、班次、路由规划工具的应用推广；""",2
635,负责对区部各项制度的传达及落实，逐步推进中转场作业标准化的进程,3
636,加强职工文化技术教育，促进知识更新，不断提高维修工厂人才素质,2
637,"设定团队成员的工作计划与工作目标，并对工作进行指导，带领团队及成员达成工作目标$6、完成上级交付的其他工作任务""",3
638,"""1、将中转场运作规则转换成仿真、运营生产系统模型规则",2
639,及时跟进、发现并处理运作中出现的问题，对运作中的异常予以跟进、整改、优化，确保营运仓库合法合规，提升仓库安全和防损管理水平,2
640,设计并优化运营流程；2.分析营运数据；3.推动营运质量改善，提升部门整体运营能力,2
641,"．制定场地的作业指导书（SOP），并针对员工进行培训，提升场地作业标准化。""",2
642,监控站点运营数据，发现数据异常问题并进行跟进改善，提升运营质量,2
643,负责对经营网点市场区域、客户情况分析掌握,2
644,"""1、协助上级推动各项管理工具在地区的运用",3
645,细化区域内年度经营计划，并跟进职能部门、地区的执行情况；开拓、整合大中专院校资源，推动实施地区实习生、顺丰班、奖学金的实施,3
646,执行控制点部应收帐款及时回收率，控制点部费用支出,2
647,"""1.根据各部门需要收集、整理和分析辖区内业务分析数据",2
648,"""1、全景图/行动方案/关键任务的统筹和跟进，经营指标体系的完善",3
649,反馈各类总部通知，汇总营运类制度的并及时更新传达,3
650,"""1、跟进地区关键报告的实施运用",3
651,全网络中转场设备维修维护数据规划及运用,2
652,"负责点部大客户维护及协助开发，完成相关理赔谈判工作。""",2
653,根据岗位特点，根据现有人员配置，细化操作分工，提升人均效能,2
654,组织并实施项目的尽职调查，撰写投资报告并向投委会汇报,3
655,针对关键业务板块，梳理行业关键布局点，基于自身能力分析诊断和目标市场能力需求，分析、归纳、总结、建议聚集发展策略；如需要，提供潜在投资标的的契合度分析,2
656,同城业务部门店人效监控，支援人员到岗监控，每天门店运力监控,2
657,负责客户管理与日常运维,4
658,执行总部、区部各项制度的上传下达,3
659,负责地区重货产品业务达成各项落地工作推动2、承接重货产品在地区的业务推广、落地、收集客户需求与市场反馈，进行客户引入3、协助解决客户需求，结合地区特性制定针对性的重货提升措施4、为重货产品在地区落地提供业务策略上的支持,2
660,协助本平台微信、支付宝、手机QQ每周推送内容的策划、编辑、推送,2
661,"熟悉地区各经营关键指标与流程，为经营决策提供专业支持。""",2
662,"""1、医药冷藏车设备的智能化管理规划",2
663,"负责与各相关政府部门沟通及办理相关手续。""",3
664,"创建高绩效分部团队和良好组织气氛，不断提高员工质量和员工满意度与处理分部日常管理实务。""",4
665,"""1、根据各网点的需求收集，整理并分析投放达成的效果",2
666,"""1、负责对冷运行业及相关产业链的深入研究和持续跟踪，收集分析所负责行业的发展趋势、竞争格局、新技术新产品、市场动态等，能较为准确地判断行业发展趋势，定期输出行业分析报告，支持决策层",2
667,监控销售过程关键指标的达成，指导开展商机管理、新客户开发、老客户维护等工作,2
668,"不断优化公司管理办法，引入新技术及理念，科学有效的对相关业务进行管理。""",2
669,"CLS新系统数据监控；外卖平台差评监控；""",2
670,负责分部的安全管理工作,4
671,通过对地区经营数据的分析，挖掘地区经营弱项及问题点，并输出改善建议,2
672,负责各站点错发、湿损管控、遗失情况的管控,4
673,负责集团层面战略合作机会的评估、统筹和落地支持,3
674,"""1、	参与投后整合的项目工作",3
675,"完成上级交付的其他工作。""",0
676,及时响应客户需求，协同各部门解决客户的问题，提高客户满意度；协助地区市场销售部门客户开发及客户关系管理,2
677,负责点部人员管理、团队建设及内部用工风险管理,4
678,"""1、组织制定冷运监控管理制度，提供专业意见，并推动实施$",3
679,"防止和处理异常情况，确保公司资产、资金、人员的安全。""",2
680,"""1、负责拓展网点业务类型、人员招聘及日常管理工作",4
681,"""1、依据对集团战略的理解，对相关行业进行研究并对潜在投资项目进行筛选，比较、评估潜在投资项目的投资价值与风险，并持续跟踪行业及行业公司的发展动态",2
682,跟进地区国际件业务相关需求，协助地区开展国际件业务知识培训,2
683,基于营运整体战略规划，建立营运流程体系,2
684,及时响应客户需求，协同各部门解决客户的问题，提高客户满意度；$协助地区市场销售部门客户开发及客户关系管理,2
685,负责研发中心团队的建设和人才培养，不断提升团队的工作质量、效率和技术能力,2
686,维护客户，了解客户需求，改善客户关系，提高客户满意度；维护分部所在区域的公共关系，塑造良好社会和品牌形象,2
687,负责根据市场与客户实际情况，及时调整招商推广策略,2
688,梳理日常营运质量、产品业务情况，输出汇总性报告,2
689,"""1、负责规范中转场操作流程，保证快件正常运转",2
690,"?	科学管理货品库位、提出改进方案，保证大件仓最大使用率。""",2
691,管理分部现场操作及营运质量的管控，控制分部应收帐款及时回收率，控制点部费用支出,4
692,工作跟进类：跟进分拨区重点工作进度，完成分拨区经营月报编写，统筹协调跨部门的工作事项，组织各职能/模块开展专项工作回顾，推动重点工作事项的落地执行,3
693,负责点部现场操作管理及营运质量管理及点部的安全管理工作,4
694,负责点部日常管理工作，处理员工争议、纠纷等问题；2、负责点部现场操作管理及营运质量管理；3、负责控制点部应收帐款及时回收率，控制点部费用支出；4、负责对点部人员的业务培训，合理分配工作，客观公正地对员工进行考核和奖罚,4
695,收集、整理报告制作的各项数据,3
696,"负责业务网点大客户维护及协助开发，负责与分部及区部各职能部门的沟通及协调，反馈各项任务的执行与实施情况。""",3
697,执行点部现场操作管理及营运质量管理,4
698,配合营运流程的培训推广工作,2
699,"""1、负责公司制度的通知、培训，并落实各项的奖惩",3
700,维持及发现运营异常情况和问题，确保快件时效、安全、操作规范及客户满意度达到公司标准,2
701,建立营运指标卡、营运业务报表的标准化管理体系,2
702,制定和执行物流工作计划，对物流工作规范进行总结和完善,3
703,"""1、承接总部相关工作安排，按总部要求推动地区实名制、重量稽查、开箱验视等工作在地区的执行落地",3
704,为地区经营储备合适人才,2
705,"""1、规划区域内多个网点的发展（区域、人员、资源），实现分部经营目标（收入、质量、团队建设、后勤、公关）",2
706,"""1.	大专以上学历，了解手机及相关电子产品的基本构造、检测和维修原理",2
707,"开展6S培训和管理，促进员工工作环境的改善:""",4
708,根据公司要求达成配送质量各项指标要求,2
709,②负责产品与客户成本测算，定期对客户实际经营利润进行测算、管控，输出成本优化建议，确保公司经营利润健康,2
710,"现场管理，如：安全管理、6S管理等。""",4
711,职位职责：,1
712,负责营业场地进行现场管理，如：6S管理等,4
713,"""职位职责：",1
714,冷机设备的管理，提供完善的技术解决方案,2
715,"突发情况处理，如交通事故等""",3
716,"协助上级对接内容运营所需要的外部资源和合作伙伴。""",2
717,"部门负责人交办的其他事项""",0
718,完成相关需要的市场调研和分析、各业务单元的财务和运营数据分析,2
719,"""1、负责3C及3C配件的招商工作",4
720,"""1、统筹推动：有效协调区域内资源，推动完成年度各项经营目标",3
721,负责与各业务区运作部、总部的沟通及协调运作事宜,3
722,完成销售管理指标的设定、分解及达成,3
723,?	有效配合公司整体业务运作需求，对本部门人员及三方外包人员进行有效的工作安排和绩效考核,2
724,协助组织召开区部职能例会、企划例会及月度、季度、年度经营分析会,3
725,营运质检项目的跟进,3
726,"领导交办的其他事项。""",0
727,"其他上级交代的工作""",0
728,组织绩效考核实施。绩效目标责任书的制定，优化考核工作方式方法，定期开展绩效考核工作,3
729,引导关键的敏捷会议,3
